"filename", "language", "Python", "Markdown", "JSON", "TypeScript JSX", "JavaScript", "pip requirements", "HTML", "YAML", "PowerShell", "Shell Script", "MS SQL", "PostCSS", "JavaScript JSX", "comment", "blank", "total"
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ModalSupprimerPotager.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 17, 6, 144
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\Observations.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 29, 7, 109
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\PageHeader.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 18, 9, 112
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\PotagerMenu.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 68, 18, 258
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\TopBar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 19, 6, 88
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Badge.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 4, 4, 33
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Btn.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 3, 43
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Card.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 3, 58
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Field.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 7, 4, 61
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\GroupHead.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 12, 4, 45
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\IconSelect.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 15, 6, 85
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\InfoBanner.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 14, 5, 73
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Modal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 5, 55
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\MonthStrip.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 17, 7, 75
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Placeholder.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 3, 24
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Pop.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 23, 9, 113
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\ProgressBar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 3, 35
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\RoleSelect.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 14, 6, 97
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\SearchField.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 3, 3, 31
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\SectionLabel.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 2, 12
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Select.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 4, 3, 34
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Stat.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 19, 5, 84
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\TileNav.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 2, 40
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\Tip.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 2, 29
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\VilleSearch.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 17, 13, 138
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\components\ui\index.js", "JavaScript", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 23
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\context\AppContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 1, 8, 36
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\context\AuthContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 2, 10, 83
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\context\ObservationsUIContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 4, 23
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\context\PotagerContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 42, 14, 130
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\hooks\useDashboardWidgets.js", "JavaScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 71
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\hooks\useObservations.js", "JavaScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 39
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\hooks\useTheme.js", "JavaScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 41
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 17, 21, 143
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\api.js", "JavaScript", 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 62, 32, 343
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\calendrier.js", "JavaScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 58, 16, 127
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\identite.js", "JavaScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 28
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\journal.js", "JavaScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 39, 13, 117
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\journal.test.js", "JavaScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 148
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\pepiniere.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 50, 10, 123
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\pepiniere.test.js", "JavaScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 136
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\plan.js", "JavaScript", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 53, 12, 110
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\plan.test.js", "JavaScript", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 16, 44, 247
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\roles.js", "JavaScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 23
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\us064_dette_alias.test.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 86
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\us081_creer_potager.test.js", "JavaScript", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 127
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\us082_parametres_potager.test.js", "JavaScript", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 113
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\lib\us083_archiver_desarchiver_potager.test.js", "JavaScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 105
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\main.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 4, 27
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\navigation.js", "JavaScript", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 119
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Auth.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 359, 40, 30, 429
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Dashboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 33, 18, 220
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Journal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 61, 32, 336
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Onboarding.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489, 35, 35, 559
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\ParametresPotager.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 72, 23, 355
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Pepiniere.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 459, 77, 59, 595
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Plan.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 61, 34, 335
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\ReinitialiserMotDePasse.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 3, 10, 111
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Stats.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 741, 34, 63, 838
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\Stocks.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 508, 53, 51, 612
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\VerifyEmail.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 6, 6, 84
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\_DesignSystemPreview.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 12, 16, 220
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\src\views\_ShellPreview.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 31, 12, 110
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\tailwind.config.js", "JavaScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 82
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\frontend\vite.config.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\llm\groq_client.py", "Python", 551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 51, 715
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\llm\parseur_deterministe.py", "Python", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 77, 538
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\llm\passerelle.py", "Python", 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 89, 603
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\llm\rag.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 14
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\llm\routeur.py", "Python", 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 81, 763
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\llm\sql_agent.py", "Python", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 40, 266
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\main.py", "Python", 1405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 487, 224, 2116
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\consolidation_liens_pepiniere.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 24, 26, 108
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v10.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 16, 5, 43
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v11.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 18, 5, 43
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v12.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 24, 7, 47
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v13.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 32, 17, 104
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v14.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 19, 5, 79
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v15.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 29, 4, 37
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v16.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 51, 18, 122
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v17.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 34, 9, 73
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v18.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 99, 14, 147
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v19.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 14, 6, 28
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v2.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 5, 4, 28
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v20.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 18, 7, 41
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v21.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 16, 6, 29
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v22.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 22, 7, 49
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v23.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 21, 7, 44
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v24.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 24, 7, 45
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v25.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 12, 6, 28
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v26.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 12, 6, 26
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v27.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 36, 13, 82
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v28.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 12, 6, 26
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v29.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 27, 10, 61
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v3.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 3, 3, 20
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v30.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 29, 8, 46
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v31.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 39, 9, 74
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v32.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 57, 11, 104
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v33.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 26, 9, 58
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v34.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 33, 9, 60
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v35.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 46, 9, 74
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v36.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 105, 17, 177
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v37.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 54, 25, 159
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v38.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 71, 21, 166
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v39.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 62, 19, 143
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v4.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 2, 12
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v40.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 38, 7, 63
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v5.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 34, 14, 95
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v6.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 22, 13, 90
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v7.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 11, 3, 22
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\migration_v8.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 3, 17
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v16.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 14, 6, 31
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v17.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 10, 4, 18
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v18.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 14, 8, 36
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v19.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 7, 4, 15
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v20.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 4, 14
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v21.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 4, 14
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v22.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 4, 14
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v23.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 7, 4, 15
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v24.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 4, 18
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v25.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 8, 4, 17
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v26.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 4, 14
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v27.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 4, 10
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v28.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6, 4, 13
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v29.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 8, 6, 21
"c:\Users\eremy\OneDrive - SQLI\Documents\GitHub\assistant-potager\migrations\rollback_v30.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 5, 18
